date,n_open,n_new,n_closed
2019-12-31,1322,35,0
2020-01-01,1357,32,4
2020-01-02,1385,26,13
2020-01-03,1398,30,56
2020-01-04,1372,21,21
2020-01-05,1372,16,12
2020-01-06,1376,22,55
2020-01-07,1343,17,0
2020-01-08,1360,40,57
2020-01-09,1343,14,71
2020-01-10,1286,37,25
2020-01-11,1298,21,90
2020-01-12,1229,22,25
2020-01-13,1226,26,55
2020-01-14,1197,26,37
2020-01-15,1186,32,24
2020-01-16,1194,25,28
2020-01-17,1191,31,42
2020-01-18,1180,22,17
2020-01-19,1185,16,82
2020-01-20,1119,28,18
2020-01-21,1129,21,46
2020-01-22,1104,29,31
2020-01-23,1102,23,37
2020-01-24,1088,22,1
2020-01-25,1109,26,7
2020-01-26,1128,22,54
2020-01-27,1096,36,12
2020-01-28,1120,23,42
2020-01-29,1101,24,20
2020-01-30,1105,25,22
2020-01-31,1108,35,13
2020-02-01,1130,25,31
2020-02-02,1124,29,63
2020-02-03,1090,29,8
2020-02-04,1111,30,6
2020-02-05,1135,20,44
2020-02-06,1111,26,11
2020-02-07,1126,24,47
2020-02-08,1103,30,2
2020-02-09,1131,27,46
2020-02-10,1112,28,26
2020-02-11,1114,20,3
2020-02-12,1131,34,46
2020-02-13,1119,17,36
2020-02-14,1100,33,15
2020-02-15,1118,31,21
2020-02-16,1128,23,19
2020-02-17,1132,23,14
2020-02-18,1141,28,48
2020-02-19,1121,17,20
2020-02-20,1118,23,42
2020-02-21,1099,34,9
2020-02-22,1124,34,38
2020-02-23,1120,15,5
2020-02-24,1130,27,63
2020-02-25,1094,26,4
2020-02-26,1116,36,41
2020-02-27,1111,30,4
2020-02-28,1137,38,23
2020-02-29,1152,26,2
2020-03-01,1176,23,60
2020-03-02,1139,18,40
2020-03-03,1117,40,37
2020-03-04,1120,25,13
2020-03-05,1132,33,5
2020-03-06,1160,40,12
2020-03-07,1188,35,30
2020-03-08,1193,27,43
2020-03-09,1177,19,32
2020-03-10,1164,32,35
2020-03-11,1161,31,29
2020-03-12,1163,38,34
2020-03-13,1167,35,15
2020-03-14,1187,20,54
2020-03-15,1153,19,16
2020-03-16,1156,29,11
2020-03-17,1174,25,17
2020-03-18,1182,29,16
2020-03-19,1195,27,41
2020-03-20,1181,26,20
2020-03-21,1187,24,36
2020-03-22,1175,22,23
2020-03-23,1174,22,47
2020-03-24,1149,23,27
2020-03-25,1145,19,35
2020-03-26,1129,27,50
2020-03-27,1106,33,31
2020-03-28,1108,20,14
2020-03-29,1114,13,14
2020-03-30,1113,22,3
2020-03-31,1132,14,5
2020-04-01,1141,33,78
2020-04-02,1096,32,47
2020-04-03,1081,35,35
2020-04-04,1081,17,6
2020-04-05,1092,24,7
2020-04-06,1109,22,22
2020-04-07,1109,26,40
2020-04-08,1095,24,36
2020-04-09,1083,22,51
2020-04-10,1054,26,22
2020-04-11,1058,29,1
2020-04-12,1086,16,1
2020-04-13,1101,27,48
2020-04-14,1080,18,44
2020-04-15,1054,16,14
2020-04-16,1056,21,3
2020-04-17,1074,22,25
2020-04-18,1071,14,4
2020-04-19,1081,17,23
2020-04-20,1075,16,23
2020-04-21,1068,10,4
2020-04-22,1074,17,7
2020-04-23,1084,24,8
2020-04-24,1100,21,18
2020-04-25,1103,23,75
2020-04-26,1051,16,12
2020-04-27,1055,21,4
2020-04-28,1072,29,20
2020-04-29,1081,12,27
2020-04-30,1066,18,22
2020-05-01,1062,26,23
2020-05-02,1065,21,13
2020-05-03,1073,24,28
2020-05-04,1069,16,6
2020-05-05,1079,17,32
2020-05-06,1064,22,37
2020-05-07,1049,18,17
2020-05-08,1050,25,65
2020-05-09,1010,18,25
2020-05-10,1003,20,5
2020-05-11,1018,15,15
2020-05-12,1018,28,40
2020-05-13,1006,25,26
2020-05-14,1005,9,21
2020-05-15,993,31,7
2020-05-16,1017,23,5
2020-05-17,1035,23,1
2020-05-18,1057,24,35
2020-05-19,1046,18,10
2020-05-20,1054,19,44
2020-05-21,1029,27,8
2020-05-22,1048,19,4
2020-05-23,1063,21,28
2020-05-24,1056,34,25
2020-05-25,1065,26,16
2020-05-26,1075,22,31
2020-05-27,1066,28,13
2020-05-28,1081,21,7
2020-05-29,1095,25,7
2020-05-30,1113,25,19
2020-05-31,1119,18,11
2020-06-01,1126,26,30
2020-06-02,1122,22,108
2020-06-03,1036,21,18
2020-06-04,1039,26,31
2020-06-05,1034,42,44
2020-06-06,1032,31,15
2020-06-07,1048,16,14
2020-06-08,1050,27,34
2020-06-09,1043,23,42
2020-06-10,1024,27,5
2020-06-11,1046,28,24
2020-06-12,1050,27,56
2020-06-13,1021,23,22
2020-06-14,1022,16,8
2020-06-15,1030,32,11
2020-06-16,1051,16,17
2020-06-17,1050,25,7
2020-06-18,1068,21,36
2020-06-19,1053,24,63
2020-06-20,1014,31,7
2020-06-21,1038,26,4
2020-06-22,1060,26,14
2020-06-23,1072,21,15
2020-06-24,1078,26,67
2020-06-25,1037,22,5
2020-06-26,1054,18,1
2020-06-27,1071,27,16
2020-06-28,1082,17,23
2020-06-29,1076,21,19
2020-06-30,1078,24,65
2020-07-01,1037,25,18
2020-07-02,1044,29,14
2020-07-03,1059,23,23
2020-07-04,1059,29,38
2020-07-05,1050,20,22
2020-07-06,1048,24,17
2020-07-07,1055,22,6
2020-07-08,1071,27,21
2020-07-09,1077,16,17
2020-07-10,1076,27,14
2020-07-11,1089,27,9
2020-07-12,1107,27,28
2020-07-13,1106,21,1
2020-07-14,1126,23,5
2020-07-15,1144,26,30
2020-07-16,1140,25,59
2020-07-17,1106,25,9
2020-07-18,1122,22,34
2020-07-19,1110,25,7
2020-07-20,1128,15,0
2020-07-21,1143,38,31
2020-07-22,1150,25,1
2020-07-23,1174,22,41
2020-07-24,1155,23,4
2020-07-25,1174,19,4
2020-07-26,1189,34,20
2020-07-27,1203,28,10
2020-07-28,1221,25,22
2020-07-29,1224,21,76
2020-07-30,1169,33,66
2020-07-31,1136,26,28
2020-08-01,1134,27,43
2020-08-02,1118,19,23
2020-08-03,1114,13,28
2020-08-04,1099,20,27
2020-08-05,1092,27,12
2020-08-06,1107,23,35
2020-08-07,1095,29,24
2020-08-08,1100,23,3
2020-08-09,1120,23,28
2020-08-10,1115,21,36
2020-08-11,1100,20,40
2020-08-12,1080,29,70
2020-08-13,1039,31,19
2020-08-14,1051,27,59
2020-08-15,1019,17,14
2020-08-16,1022,25,31
2020-08-17,1016,20,11
2020-08-18,1025,20,50
2020-08-19,995,18,14
2020-08-20,999,17,19
2020-08-21,997,26,13
2020-08-22,1010,25,12
2020-08-23,1023,23,10
2020-08-24,1036,20,22
2020-08-25,1034,20,4
2020-08-26,1050,27,4
2020-08-27,1073,24,38
2020-08-28,1059,31,66
2020-08-29,1024,21,22
2020-08-30,1023,24,3
2020-08-31,1044,20,1
2020-09-01,1063,19,14
2020-09-02,1068,19,29
2020-09-03,1058,28,16
2020-09-04,1070,30,46
2020-09-05,1054,33,36
2020-09-06,1051,29,33
2020-09-07,1047,21,17
2020-09-08,1051,23,4
2020-09-09,1070,26,39
2020-09-10,1057,19,4
2020-09-11,1072,37,24
2020-09-12,1085,15,22
2020-09-13,1078,29,18
2020-09-14,1089,34,14
2020-09-15,1109,26,40
2020-09-16,1095,36,25
2020-09-17,1106,23,45
2020-09-18,1084,33,26
2020-09-19,1091,24,63
2020-09-20,1052,22,49
2020-09-21,1025,28,22
2020-09-22,1031,27,24
2020-09-23,1034,17,27
2020-09-24,1024,27,40
2020-09-25,1011,30,17
2020-09-26,1024,21,6
2020-09-27,1039,13,10
2020-09-28,1042,28,34
2020-09-29,1036,24,34
2020-09-30,1026,24,32
2020-10-01,1018,27,25
2020-10-02,1020,30,38
2020-10-03,1012,25,5
2020-10-04,1032,19,15
2020-10-05,1036,21,33
2020-10-06,1024,24,21
2020-10-07,1027,29,10
2020-10-08,1046,17,47
2020-10-09,1016,25,19
2020-10-10,1022,30,2
2020-10-11,1050,32,25
2020-10-12,1057,17,5
2020-10-13,1069,9,28
2020-10-14,1050,21,15
2020-10-15,1056,25,17
2020-10-16,1064,23,27
2020-10-17,1060,18,36
2020-10-18,1042,24,49
2020-10-19,1017,23,15
2020-10-20,1025,22,31
2020-10-21,1016,30,11
2020-10-22,1035,20,17
2020-10-23,1038,25,12
2020-10-24,1051,16,27
2020-10-25,1040,17,13
2020-10-26,1044,26,14
2020-10-27,1056,9,19
2020-10-28,1046,14,39
2020-10-29,1021,14,19
2020-10-30,1016,36,26
2020-10-31,1026,23,14
2020-11-01,1035,23,7
2020-11-02,1051,18,15
2020-11-03,1054,25,23
2020-11-04,1056,21,17
2020-11-05,1060,22,14
2020-11-06,1068,27,53
2020-11-07,1042,24,18
2020-11-08,1048,21,6
2020-11-09,1063,20,28
2020-11-10,1055,18,2
2020-11-11,1071,17,7
2020-11-12,1081,14,12
2020-11-13,1083,28,7
2020-11-14,1104,27,11
2020-11-15,1120,20,18
2020-11-16,1122,16,31
2020-11-17,1107,32,16
2020-11-18,1123,16,10
2020-11-19,1129,18,7
2020-11-20,1140,23,6
2020-11-21,1157,20,65
2020-11-22,1112,19,21
2020-11-23,1110,19,8
2020-11-24,1121,19,37
2020-11-25,1103,22,4
2020-11-26,1121,24,30
2020-11-27,1115,15,16
2020-11-28,1114,21,28
2020-11-29,1107,20,4
2020-11-30,1123,17,2
2020-12-01,1138,23,60
2020-12-02,1101,19,21
2020-12-03,1099,16,15
2020-12-04,1100,33,8
2020-12-05,1125,15,49
2020-12-06,1091,20,29
2020-12-07,1082,16,16
2020-12-08,1082,12,40
2020-12-09,1054,13,25
2020-12-10,1042,15,21
2020-12-11,1036,25,1
2020-12-12,1060,17,24
2020-12-13,1053,16,18
2020-12-14,1051,16,12
2020-12-15,1055,18,21
2020-12-16,1052,25,18
2020-12-17,1059,24,14
2020-12-18,1069,31,12
2020-12-19,1088,22,10
2020-12-20,1100,18,14
2020-12-21,1104,13,20
2020-12-22,1097,14,18
2020-12-23,1093,14,1
2020-12-24,1106,19,18
2020-12-25,1107,26,23
2020-12-26,1110,14,19
2020-12-27,1105,14,19
2020-12-28,1100,20,0
2020-12-29,1120,13,24
2020-12-30,1109,20,18
2020-12-31,1111,26,9
2021-01-01,1128,25,2
2021-01-02,1151,14,13
2021-01-03,1152,14,43
2021-01-04,1123,20,31
2021-01-05,1112,21,25
2021-01-06,1108,8,37
2021-01-07,1079,22,3
2021-01-08,1098,14,55
2021-01-09,1057,19,14
2021-01-10,1062,17,19
2021-01-11,1060,16,19
2021-01-12,1057,18,17
2021-01-13,1058,25,16
2021-01-14,1067,18,17
2021-01-15,1068,24,21
2021-01-16,1071,22,21
2021-01-17,1072,13,26
2021-01-18,1059,19,11
2021-01-19,1067,17,6
2021-01-20,1078,18,9
2021-01-21,1087,26,20
2021-01-22,1093,23,18
2021-01-23,1098,17,28
2021-01-24,1087,18,51
2021-01-25,1054,14,15
2021-01-26,1053,20,9
2021-01-27,1064,18,9
2021-01-28,1073,23,50
2021-01-29,1046,22,7
2021-01-30,1061,24,18
2021-01-31,1067,17,23
2021-02-01,1061,19,31
2021-02-02,1049,21,12
2021-02-03,1058,22,17
2021-02-04,1063,12,10
2021-02-05,1065,12,13
2021-02-06,1064,20,41
2021-02-07,1043,11,29
2021-02-08,1025,17,37
2021-02-09,1005,14,4
2021-02-10,1015,19,8
2021-02-11,1026,20,2
2021-02-12,1044,16,13
2021-02-13,1047,17,29
2021-02-14,1035,20,28
2021-02-15,1027,14,15
2021-02-16,1026,11,7
2021-02-17,1030,18,24
2021-02-18,1024,18,12
2021-02-19,1030,20,24
2021-02-20,1026,25,18
2021-02-21,1033,18,13
2021-02-22,1038,15,20
2021-02-23,1033,24,25
2021-02-24,1032,12,23
2021-02-25,1021,14,38
2021-02-26,997,27,11
2021-02-27,1013,20,10
2021-02-28,1023,15,21
2021-03-01,1017,26,20
2021-03-02,1023,20,15
2021-03-03,1028,26,20
2021-03-04,1034,18,16
2021-03-05,1036,27,22
2021-03-06,1041,21,15
2021-03-07,1047,7,10
2021-03-08,1044,18,30
2021-03-09,1032,21,30
2021-03-10,1023,20,22
2021-03-11,1021,29,31
2021-03-12,1019,18,48
2021-03-13,989,21,19
2021-03-14,991,10,13
2021-03-15,988,22,8
2021-03-16,1002,18,10
2021-03-17,1010,21,27
2021-03-18,1004,26,7
2021-03-19,1023,26,32
2021-03-20,1017,27,16
2021-03-21,1028,22,26
2021-03-22,1024,26,22
2021-03-23,1028,17,8
2021-03-24,1037,17,27
2021-03-25,1027,28,16
2021-03-26,1039,25,16
2021-03-27,1048,25,24
2021-03-28,1049,17,20
2021-03-29,1046,21,21
2021-03-30,1046,16,14
2021-03-31,1048,20,35
2021-04-01,1033,25,6
2021-04-02,1052,25,27
2021-04-03,1050,26,17
2021-04-04,1059,21,16
2021-04-05,1064,20,40
2021-04-06,1044,24,23
2021-04-07,1045,38,9
2021-04-08,1074,20,29
2021-04-09,1065,26,4
2021-04-10,1087,25,43
2021-04-11,1069,27,29
2021-04-12,1067,40,23
2021-04-13,1084,16,34
2021-04-14,1066,14,33
2021-04-15,1047,22,30
2021-04-16,1039,31,5
2021-04-17,1065,28,44
2021-04-18,1049,22,17
2021-04-19,1054,22,13
2021-04-20,1063,18,26
2021-04-21,1055,12,51
2021-04-22,1016,26,54
2021-04-23,988,27,8
2021-04-24,1007,17,34
2021-04-25,990,16,9
2021-04-26,997,24,9
2021-04-27,1012,33,8
2021-04-28,1037,21,17
2021-04-29,1041,23,31
2021-04-30,1033,28,21
2021-05-01,1040,37,16
2021-05-02,1061,26,25
2021-05-03,1062,24,26
2021-05-04,1060,18,14
2021-05-05,1064,24,8
2021-05-06,1080,24,31
2021-05-07,1073,27,23
2021-05-08,1077,36,19
2021-05-09,1094,30,27
2021-05-10,1097,29,25
2021-05-11,1101,18,6
2021-05-12,1113,21,34
2021-05-13,1100,23,48
2021-05-14,1075,30,22
2021-05-15,1083,18,39
2021-05-16,1062,19,25
2021-05-17,1056,22,21
2021-05-18,1057,23,31
2021-05-19,1049,17,18
2021-05-20,1048,25,0
2021-05-21,1073,28,22
2021-05-22,1079,22,10
2021-05-23,1091,24,36
2021-05-24,1079,26,45
2021-05-25,1060,32,0
2021-05-26,1092,33,28
2021-05-27,1097,18,31
2021-05-28,1084,30,9
2021-05-29,1105,29,41
2021-05-30,1093,24,5
2021-05-31,1112,27,89
2021-06-01,1050,30,27
2021-06-02,1053,25,28
2021-06-03,1050,26,8
2021-06-04,1068,24,14
2021-06-05,1078,37,6
2021-06-06,1109,31,25
2021-06-07,1115,29,28
2021-06-08,1116,18,16
2021-06-09,1118,28,28
2021-06-10,1118,34,8
2021-06-11,1144,27,25
2021-06-12,1146,23,7
2021-06-13,1162,30,47
2021-06-14,1145,23,30
2021-06-15,1138,24,15
2021-06-16,1147,17,12
2021-06-17,1152,29,7
2021-06-18,1174,37,81
2021-06-19,1130,29,50
2021-06-20,1109,29,23
2021-06-21,1115,21,11
2021-06-22,1125,21,5
2021-06-23,1141,25,6
2021-06-24,1160,15,56
2021-06-25,1119,32,36
2021-06-26,1115,11,19
2021-06-27,1107,21,41
2021-06-28,1087,25,38
2021-06-29,1074,29,33
2021-06-30,1070,32,16
2021-07-01,1086,29,19
2021-07-02,1096,34,23
2021-07-03,1107,34,11
2021-07-04,1130,24,22
2021-07-05,1132,23,26
2021-07-06,1129,26,42
2021-07-07,1113,28,14
2021-07-08,1127,31,28
2021-07-09,1130,24,2
2021-07-10,1152,30,4
2021-07-11,1178,30,16
2021-07-12,1192,27,31
2021-07-13,1188,21,55
2021-07-14,1154,21,19
2021-07-15,1156,21,4
2021-07-16,1173,22,6
2021-07-17,1189,38,22
2021-07-18,1205,15,30
2021-07-19,1190,19,31
2021-07-20,1178,29,56
2021-07-21,1151,25,0
2021-07-22,1176,27,5
2021-07-23,1198,21,12
2021-07-24,1207,18,15
2021-07-25,1210,21,11
2021-07-26,1220,23,53
2021-07-27,1190,23,13
2021-07-28,1200,21,9
2021-07-29,1212,32,19
2021-07-30,1225,24,40
2021-07-31,1209,25,27
2021-08-01,1207,29,6
2021-08-02,1230,25,47
2021-08-03,1208,35,14
2021-08-04,1229,31,17
2021-08-05,1243,22,8
2021-08-06,1257,20,6
2021-08-07,1271,22,33
2021-08-08,1260,32,3
2021-08-09,1289,28,36
2021-08-10,1281,28,13
2021-08-11,1296,24,6
2021-08-12,1314,20,31
2021-08-13,1303,23,14
2021-08-14,1312,23,11
2021-08-15,1324,21,92
2021-08-16,1253,16,17
2021-08-17,1252,16,59
2021-08-18,1209,20,20
2021-08-19,1209,16,5
2021-08-20,1220,19,3
2021-08-21,1236,29,10
2021-08-22,1255,25,6
2021-08-23,1274,22,17
2021-08-24,1279,24,36
2021-08-25,1267,22,15
2021-08-26,1274,30,23
2021-08-27,1281,32,18
2021-08-28,1295,34,11
2021-08-29,1318,32,26
2021-08-30,1324,29,18
2021-08-31,1335,25,18
2021-09-01,1342,32,46
2021-09-02,1328,24,14
2021-09-03,1338,41,23
2021-09-04,1356,27,0
2021-09-05,1383,21,42
2021-09-06,1362,24,24
2021-09-07,1362,28,42
2021-09-08,1348,26,79
2021-09-09,1295,24,8
2021-09-10,1311,33,36
2021-09-11,1308,24,17
2021-09-12,1315,11,72
2021-09-13,1254,34,16
2021-09-14,1272,20,18
2021-09-15,1274,28,2
2021-09-16,1300,29,48
2021-09-17,1281,32,31
2021-09-18,1282,31,20
2021-09-19,1293,18,36
2021-09-20,1275,33,32
2021-09-21,1276,20,8
2021-09-22,1288,18,18
2021-09-23,1288,28,26
2021-09-24,1290,26,27
2021-09-25,1289,34,23
2021-09-26,1300,23,31
2021-09-27,1292,23,8
2021-09-28,1307,29,15
2021-09-29,1321,26,67
2021-09-30,1280,20,21
2021-10-01,1279,35,35
2021-10-02,1279,33,36
2021-10-03,1276,22,32
2021-10-04,1266,21,27
2021-10-05,1260,26,30
2021-10-06,1256,29,30
2021-10-07,1255,32,17
2021-10-08,1270,30,26
2021-10-09,1274,28,13
2021-10-10,1289,28,1
2021-10-11,1316,21,26
2021-10-12,1311,26,30
2021-10-13,1307,29,14
2021-10-14,1322,18,14
2021-10-15,1326,42,10
2021-10-16,1358,21,13
2021-10-17,1366,19,5
2021-10-18,1380,24,57
2021-10-19,1347,20,20
2021-10-20,1347,32,52
2021-10-21,1327,19,55
2021-10-22,1291,17,25
2021-10-23,1283,22,37
2021-10-24,1268,17,35
2021-10-25,1250,19,54
2021-10-26,1215,30,41
2021-10-27,1204,19,2
2021-10-28,1221,25,17
2021-10-29,1229,25,27
2021-10-30,1227,30,20
2021-10-31,1237,20,1
2021-11-01,1256,17,10
2021-11-02,1263,29,0
2021-11-03,1292,24,15
2021-11-04,1301,23,2
2021-11-05,1322,46,0
2021-11-06,1368,16,56
2021-11-07,1328,20,60
2021-11-08,1288,26,3
2021-11-09,1311,19,9
2021-11-10,1321,23,55
2021-11-11,1289,34,45
2021-11-12,1278,31,2
2021-11-13,1307,25,28
2021-11-14,1304,19,2
2021-11-15,1321,19,8
2021-11-16,1332,22,24
2021-11-17,1330,18,37
2021-11-18,1311,19,9
2021-11-19,1321,21,9
2021-11-20,1333,26,10
2021-11-21,1349,20,19
2021-11-22,1350,28,14
2021-11-23,1364,21,28
2021-11-24,1357,26,37
2021-11-25,1346,16,8
2021-11-26,1354,11,25
2021-11-27,1340,29,5
2021-11-28,1364,19,4
2021-11-29,1379,26,9
2021-11-30,1396,22,50
2021-12-01,1368,22,41
2021-12-02,1349,25,64
2021-12-03,1310,29,11
2021-12-04,1328,24,58
2021-12-05,1294,24,58
2021-12-06,1260,30,7
2021-12-07,1283,19,41
2021-12-08,1261,17,2
2021-12-09,1276,15,11
2021-12-10,1280,33,38
2021-12-11,1275,25,11
2021-12-12,1289,16,16
2021-12-13,1289,18,13
2021-12-14,1294,23,22
2021-12-15,1295,21,8
2021-12-16,1308,17,22
2021-12-17,1303,23,8
2021-12-18,1318,21,16
2021-12-19,1323,14,12
2021-12-20,1325,18,3
2021-12-21,1340,20,16
2021-12-22,1344,16,7
2021-12-23,1353,25,13
2021-12-24,1365,25,16
2021-12-25,1374,24,16
2021-12-26,1382,22,3
2021-12-27,1401,26,16
2021-12-28,1411,17,16
2021-12-29,1412,12,3
2021-12-30,1421,17,8
2021-12-31,1430,27,18
2022-01-01,1439,20,7
2022-01-02,1452,19,22
2022-01-03,1449,19,2
2022-01-04,1466,19,26
2022-01-05,1459,24,8
2022-01-06,1475,20,14
2022-01-07,1481,32,36
2022-01-08,1477,22,20
2022-01-09,1479,17,14
2022-01-10,1482,21,32
2022-01-11,1471,17,90
2022-01-12,1398,27,19
2022-01-13,1406,20,29
2022-01-14,1397,31,11
2022-01-15,1417,24,29
2022-01-16,1412,26,44
2022-01-17,1394,26,59
2022-01-18,1361,25,5
2022-01-19,1381,19,34
2022-01-20,1366,11,17
2022-01-21,1360,12,60
2022-01-22,1312,22,3
2022-01-23,1331,17,52
2022-01-24,1296,18,16
2022-01-25,1298,21,38
2022-01-26,1281,20,14
2022-01-27,1287,26,74
2022-01-28,1239,28,28
2022-01-29,1239,16,23
2022-01-30,1232,15,10
2022-01-31,1237,20,4
2022-02-01,1253,20,33
2022-02-02,1240,18,39
2022-02-03,1219,14,38
2022-02-04,1195,37,9
2022-02-05,1223,23,37
2022-02-06,1209,13,20
2022-02-07,1202,33,17
2022-02-08,1218,27,34
2022-02-09,1211,23,10
2022-02-10,1224,12,11
2022-02-11,1225,20,9
2022-02-12,1236,23,36
2022-02-13,1223,17,18
2022-02-14,1222,32,29
2022-02-15,1225,18,13
2022-02-16,1230,26,14
2022-02-17,1242,19,27
2022-02-18,1234,20,6
2022-02-19,1248,17,20
2022-02-20,1245,17,17
2022-02-21,1245,24,11
2022-02-22,1258,27,12
2022-02-23,1273,25,26
2022-02-24,1272,7,9
2022-02-25,1270,20,16
2022-02-26,1274,17,42
2022-02-27,1249,25,36
2022-02-28,1238,26,27
2022-03-01,1237,27,12
2022-03-02,1252,25,5
2022-03-03,1272,21,15
2022-03-04,1278,34,22
2022-03-05,1290,25,41
2022-03-06,1274,18,0
2022-03-07,1292,24,22
2022-03-08,1294,18,36
2022-03-09,1276,19,13
2022-03-10,1282,28,40
2022-03-11,1270,32,15
2022-03-12,1287,29,22
2022-03-13,1294,26,16
2022-03-14,1304,27,0
2022-03-15,1331,29,13
2022-03-16,1347,27,6
2022-03-17,1368,21,48
2022-03-18,1341,25,2
2022-03-19,1364,34,45
2022-03-20,1353,28,13
2022-03-21,1368,24,7
2022-03-22,1385,23,54
2022-03-23,1354,26,15
2022-03-24,1365,25,10
2022-03-25,1380,22,31
2022-03-26,1371,15,8
2022-03-27,1378,15,1
2022-03-28,1392,23,36
2022-03-29,1379,20,80
2022-03-30,1319,21,21
2022-03-31,1319,19,27
2022-04-01,1311,30,20
2022-04-02,1321,21,2
2022-04-03,1340,30,2
2022-04-04,1368,31,28
2022-04-05,1371,43,15
2022-04-06,1399,29,15
2022-04-07,1413,41,22
2022-04-08,1432,21,15
2022-04-09,1438,31,11
2022-04-10,1458,25,22
2022-04-11,1461,22,52
2022-04-12,1431,21,13
2022-04-13,1439,18,9
2022-04-14,1448,22,13
2022-04-15,1457,30,2
2022-04-16,1485,23,43
2022-04-17,1465,21,43
2022-04-18,1443,20,11
2022-04-19,1452,30,23
2022-04-20,1459,24,6
2022-04-21,1477,30,124
2022-04-22,1383,31,17
2022-04-23,1397,20,14
2022-04-24,1403,21,42
2022-04-25,1382,25,12
2022-04-26,1395,20,24
2022-04-27,1391,24,5
2022-04-28,1410,28,13
2022-04-29,1425,34,24
2022-04-30,1435,24,6
2022-05-01,1453,28,29
2022-05-02,1452,28,65
2022-05-03,1415,34,39
2022-05-04,1410,19,29
2022-05-05,1400,26,17
2022-05-06,1409,38,17
2022-05-07,1430,31,34
2022-05-08,1427,31,27
2022-05-09,1431,30,38
2022-05-10,1423,28,9
2022-05-11,1442,35,25
2022-05-12,1452,27,18
2022-05-13,1461,37,13
2022-05-14,1485,23,15
2022-05-15,1493,21,12
2022-05-16,1502,24,2
2022-05-17,1524,31,33
2022-05-18,1522,25,45
2022-05-19,1502,35,29
2022-05-20,1508,29,26
2022-05-21,1511,19,50
2022-05-22,1480,20,38
2022-05-23,1462,29,22
2022-05-24,1469,15,54
2022-05-25,1430,21,29
2022-05-26,1422,17,33
2022-05-27,1406,31,25
2022-05-28,1412,33,17
2022-05-29,1428,28,32
2022-05-30,1424,23,9
2022-05-31,1438,24,8
2022-06-01,1454,28,48
2022-06-02,1434,25,24
2022-06-03,1435,20,53
2022-06-04,1402,26,22
2022-06-05,1406,21,53
2022-06-06,1374,26,21
2022-06-07,1379,26,13
2022-06-08,1392,24,13
2022-06-09,1403,17,12
2022-06-10,1408,25,34
2022-06-11,1399,26,27
2022-06-12,1398,24,13
2022-06-13,1409,31,11
2022-06-14,1429,29,44
2022-06-15,1414,27,18
2022-06-16,1423,21,21
2022-06-17,1423,35,53
2022-06-18,1405,20,31
2022-06-19,1394,30,2
2022-06-20,1422,29,28
2022-06-21,1423,23,27
2022-06-22,1419,29,9
2022-06-23,1439,28,22
2022-06-24,1445,22,3
2022-06-25,1464,32,22
2022-06-26,1474,24,64
2022-06-27,1434,21,10
2022-06-28,1445,27,7
2022-06-29,1465,17,25
2022-06-30,1457,27,11
2022-07-01,1473,26,50
2022-07-02,1449,23,35
2022-07-03,1437,32,27
2022-07-04,1442,44,62
2022-07-05,1424,23,53
2022-07-06,1394,28,7
2022-07-07,1415,27,20
2022-07-08,1422,23,11
2022-07-09,1434,17,8
2022-07-10,1443,21,3
2022-07-11,1461,30,10
2022-07-12,1481,26,28
2022-07-13,1479,28,34
2022-07-14,1473,30,17
2022-07-15,1486,32,16
2022-07-16,1502,19,4
2022-07-17,1517,20,13
2022-07-18,1524,24,20
2022-07-19,1528,19,23
2022-07-20,1524,28,34
2022-07-21,1518,24,29
2022-07-22,1513,24,6
2022-07-23,1531,23,34
2022-07-24,1520,25,15
2022-07-25,1530,17,11
2022-07-26,1536,30,46
2022-07-27,1520,25,26
2022-07-28,1519,28,50
2022-07-29,1497,27,33
2022-07-30,1491,26,31
2022-07-31,1486,30,15
2022-08-01,1501,35,2
2022-08-02,1534,27,32
2022-08-03,1529,22,27
2022-08-04,1524,17,47
2022-08-05,1494,25,28
2022-08-06,1491,23,17
2022-08-07,1497,21,23
2022-08-08,1495,26,6
2022-08-09,1515,22,40
2022-08-10,1497,18,20
2022-08-11,1495,20,5
2022-08-12,1510,27,20
2022-08-13,1517,29,17
2022-08-14,1529,25,2
2022-08-15,1552,27,37
2022-08-16,1542,26,17
2022-08-17,1551,19,19
2022-08-18,1551,21,70
2022-08-19,1502,26,26
2022-08-20,1502,12,8
2022-08-21,1506,22,61
2022-08-22,1467,25,4
2022-08-23,1488,17,34
2022-08-24,1471,17,1
2022-08-25,1487,21,13
2022-08-26,1495,36,20
2022-08-27,1511,33,47
2022-08-28,1497,23,11
2022-08-29,1509,22,16
2022-08-30,1515,24,29
2022-08-31,1510,24,40
2022-09-01,1494,41,15
2022-09-02,1520,43,19
2022-09-03,1544,31,0
2022-09-04,1575,23,40
2022-09-05,1558,14,25
2022-09-06,1547,27,39
2022-09-07,1535,14,21
2022-09-08,1528,20,7
2022-09-09,1541,27,36
2022-09-10,1532,27,4
2022-09-11,1555,25,16
2022-09-12,1564,21,6
2022-09-13,1579,7,29
2022-09-14,1557,27,16
2022-09-15,1568,28,44
2022-09-16,1552,34,49
2022-09-17,1537,30,17
2022-09-18,1550,27,21
2022-09-19,1556,27,25
2022-09-20,1558,24,7
2022-09-21,1575,23,13
2022-09-22,1585,24,9
2022-09-23,1600,20,3
2022-09-24,1617,22,4
